shipment_id,order_id,carrier,tracking_number,status,shipped_at,delivered_at,shipped_at_int,delivered_at_int
9000006440,1000006440,Correo Argentino,TRK-OG33SUB8WL,SHIPPED,2024-07-19 19:29:07,2024-07-24 19:29:07,202407191929,202407241929
9000006441,1000006441,Correo Argentino,TRK-9HWT1Z9OYP,SHIPPED,2025-06-08 12:28:39,2025-06-11 12:28:39,202506081228,202506111228
9000006442,1000006442,Correo Argentino,TRK-OUU7659EZ1,DELIVERED,2024-12-28 03:51:03,2024-12-31 03:51:03,202412280351,202412310351
9000006443,1000006443,PICKUP,-1,DELIVERED,2024-11-07 10:14:51,2024-11-08 10:14:51,202411071014,202411081014
9000006444,1000006444,PICKUP,-1,CANCELLED,,,-1,-1
9000006445,1000006445,Correo Argentino,TRK-P0IXF8YDES,DELIVERED,2025-02-03 15:17:17,2025-02-06 15:17:17,202502031517,202502061517
9000006446,1000006446,Correo Argentino,TRK-63K747CVBT,DELIVERED,2025-03-19 20:40:14,2025-03-22 20:40:14,202503192040,202503222040
9000006447,1000006447,Correo Argentino,TRK-LEELMJYJMT,DELIVERED,2025-01-08 07:09:15,2025-01-11 07:09:15,202501080709,202501110709
9000006448,1000006448,PICKUP,-1,DELIVERED,2025-09-26 11:19:16,2025-09-27 11:19:16,202509261119,202509271119
9000006449,1000006449,PICKUP,-1,DELIVERED,2024-12-09 17:20:42,2024-12-10 17:20:42,202412091720,202412101720
9000006450,1000006450,PICKUP,-1,DELIVERED,2024-08-04 07:42:26,2024-08-05 07:42:26,202408040742,202408050742
9000006451,1000006451,Correo Argentino,TRK-67V9KB2GGC,DELIVERED,2024-11-13 06:04:43,2024-11-16 06:04:43,202411130604,202411160604
9000006452,1000006452,Correo Argentino,TRK-V0SE01MG1W,DELIVERED,2025-01-29 13:27:04,2025-02-02 13:27:04,202501291327,202502021327
9000006453,1000006453,Correo Argentino,TRK-Q939MCQZBS,DELIVERED,2024-10-21 07:13:51,2024-10-24 07:13:51,202410210713,202410240713
9000006454,1000006454,Correo Argentino,-1,CANCELLED,,,-1,-1
9000006455,1000006455,PICKUP,-1,CANCELLED,,,-1,-1
9000006456,1000006456,PICKUP,-1,DELIVERED,2024-11-06 08:56:17,2024-11-07 08:56:17,202411060856,202411070856
9000006457,1000006457,Correo Argentino,TRK-L0IXS9HAKS,DELIVERED,2025-08-27 02:25:17,2025-08-29 02:25:17,202508270225,202508290225
9000006458,1000006458,PICKUP,-1,DELIVERED,2024-02-27 02:05:03,2024-02-28 02:05:03,202402270205,202402280205
9000006459,1000006459,Correo Argentino,TRK-908IRX2R8S,DELIVERED,2024-12-11 03:31:36,2024-12-13 03:31:36,202412110331,202412130331
9000006460,1000006460,Correo Argentino,TRK-1EB08UMGNO,DELIVERED,2025-07-05 15:17:46,2025-07-08 15:17:46,202507051517,202507081517
9000006461,1000006461,Correo Argentino,TRK-7OPBRWYZDK,DELIVERED,2024-05-24 18:30:14,2024-05-27 18:30:14,202405241830,202405271830
9000006462,1000006462,PICKUP,-1,DELIVERED,2024-09-29 01:18:12,2024-09-30 01:18:12,202409290118,202409300118
9000006463,1000006463,Correo Argentino,TRK-UZ6BZ3I9X3,DELIVERED,2024-03-11 11:55:04,2024-03-15 11:55:04,202403111155,202403151155
9000006464,1000006464,Correo Argentino,TRK-NACV0UIGA5,DELIVERED,2024-06-17 17:45:29,2024-06-22 17:45:29,202406171745,202406221745
9000006465,1000006465,Correo Argentino,TRK-4G1S1RBZED,DELIVERED,2024-11-26 04:03:34,2024-11-30 04:03:34,202411260403,202411300403
9000006466,1000006466,Correo Argentino,TRK-7MZIQOBPUQ,DELIVERED,2024-11-24 19:34:31,2024-11-28 19:34:31,202411241934,202411281934
9000006467,1000006467,PICKUP,-1,DELIVERED,2024-04-01 01:34:27,2024-04-02 01:34:27,202404010134,202404020134
9000006468,1000006468,Correo Argentino,TRK-BKPOTOXJ5L,DELIVERED,2024-03-14 06:11:18,2024-03-19 06:11:18,202403140611,202403190611
9000006469,1000006469,PICKUP,-1,CANCELLED,,,-1,-1
9000006470,1000006470,Correo Argentino,TRK-YDMSM7T6DN,DELIVERED,2025-03-10 07:37:46,2025-03-14 07:37:46,202503100737,202503140737
9000006471,1000006471,Correo Argentino,TRK-S6ZC6AZECJ,DELIVERED,2025-07-26 23:34:57,2025-07-31 23:34:57,202507262334,202507312334
9000006472,1000006472,PICKUP,-1,DELIVERED,2025-04-03 20:02:50,2025-04-04 20:02:50,202504032002,202504042002
9000006473,1000006473,PICKUP,-1,DELIVERED,2024-05-12 22:59:30,2024-05-13 22:59:30,202405122259,202405132259
9000006474,1000006474,Correo Argentino,TRK-7LTGSYIKP6,SHIPPED,2024-07-08 19:37:43,2024-07-14 19:37:43,202407081937,202407141937
9000006475,1000006475,Correo Argentino,TRK-G6PFSG7ZLU,DELIVERED,2024-02-13 05:57:00,2024-02-20 05:57:00,202402130557,202402200557
9000006476,1000006476,Correo Argentino,TRK-HII122O0AQ,DELIVERED,2025-05-24 19:30:15,2025-05-29 19:30:15,202505241930,202505291930
9000006477,1000006477,Correo Argentino,TRK-W9V0PVYWST,DELIVERED,2024-12-15 00:40:16,2024-12-19 00:40:16,202412150040,202412190040
9000006478,1000006478,PICKUP,-1,DELIVERED,2024-01-05 14:36:41,2024-01-06 14:36:41,202401051436,202401061436
9000006479,1000006479,PICKUP,-1,DELIVERED,2025-03-24 07:34:42,2025-03-25 07:34:42,202503240734,202503250734
9000006480,1000006480,Correo Argentino,TRK-DYCJXH5P55,DELIVERED,2024-11-16 00:29:17,2024-11-18 00:29:17,202411160029,202411180029
9000006481,1000006481,Correo Argentino,TRK-89I6Z7G83W,SHIPPED,2025-07-10 12:22:14,2025-07-14 12:22:14,202507101222,202507141222
9000006482,1000006482,Correo Argentino,TRK-56HHGAGL49,DELIVERED,2024-03-02 07:04:14,2024-03-07 07:04:14,202403020704,202403070704
9000006483,1000006483,PICKUP,-1,DELIVERED,2025-04-08 20:20:22,2025-04-09 20:20:22,202504082020,202504092020
9000006484,1000006484,Correo Argentino,TRK-MX700W8XAE,DELIVERED,2024-08-04 18:55:04,2024-08-08 18:55:04,202408041855,202408081855
9000006485,1000006485,PICKUP,-1,DELIVERED,2025-08-30 11:45:19,2025-08-31 11:45:19,202508301145,202508311145
9000006486,1000006486,PICKUP,-1,DELIVERED,2025-06-07 21:37:43,2025-06-08 21:37:43,202506072137,202506082137
9000006487,1000006487,PICKUP,-1,DELIVERED,2024-09-11 22:14:02,2024-09-12 22:14:02,202409112214,202409122214
9000006488,1000006488,PICKUP,-1,SHIPPED,2024-02-20 23:05:50,2024-02-21 23:05:50,202402202305,202402212305
9000006489,1000006489,Correo Argentino,TRK-JNI3FCDNID,DELIVERED,2024-03-04 03:58:38,2024-03-08 03:58:38,202403040358,202403080358
9000006490,1000006490,Correo Argentino,TRK-U3LTJ7RFTV,DELIVERED,2024-07-01 01:08:10,2024-07-05 01:08:10,202407010108,202407050108
9000006491,1000006491,Correo Argentino,TRK-O783XZ1TY2,DELIVERED,2025-03-30 02:29:31,2025-04-01 02:29:31,202503300229,202504010229
9000006492,1000006492,Correo Argentino,TRK-DGGKRTLTNU,DELIVERED,2025-07-27 07:06:31,2025-07-31 07:06:31,202507270706,202507310706
9000006493,1000006493,PICKUP,-1,DELIVERED,2024-12-08 12:04:20,2024-12-09 12:04:20,202412081204,202412091204
9000006494,1000006494,Correo Argentino,TRK-YGR5CSIP4Z,DELIVERED,2024-07-20 10:23:05,2024-07-25 10:23:05,202407201023,202407251023
9000006495,1000006495,Correo Argentino,TRK-1CY6JOC50H,DELIVERED,2024-02-20 03:22:02,2024-02-24 03:22:02,202402200322,202402240322
9000006496,1000006496,Correo Argentino,-1,CANCELLED,,,-1,-1
9000006497,1000006497,PICKUP,-1,DELIVERED,2025-08-29 02:12:16,2025-08-30 02:12:16,202508290212,202508300212
9000006498,1000006498,Correo Argentino,TRK-H2B440ZR6L,DELIVERED,2024-07-24 14:02:37,2024-07-26 14:02:37,202407241402,202407261402
9000006499,1000006499,PICKUP,-1,DELIVERED,2024-09-16 19:12:53,2024-09-17 19:12:53,202409161912,202409171912
9000006500,1000006500,Correo Argentino,TRK-W8ZUPMDIK9,DELIVERED,2024-08-24 16:31:00,2024-08-30 16:31:00,202408241631,202408301631
9000006501,1000006501,Correo Argentino,-1,CANCELLED,,,-1,-1
9000006502,1000006502,PICKUP,-1,SHIPPED,2024-11-07 04:03:55,2024-11-08 04:03:55,202411070403,202411080403
9000006503,1000006503,Correo Argentino,TRK-HO57FJVKET,DELIVERED,2025-01-17 21:11:36,2025-01-21 21:11:36,202501172111,202501212111
9000006504,1000006504,PICKUP,-1,DELIVERED,2024-05-27 03:45:20,2024-05-28 03:45:20,202405270345,202405280345
9000006505,1000006505,Correo Argentino,TRK-HNBL9TLNLG,DELIVERED,2024-03-19 23:20:55,2024-03-26 23:20:55,202403192320,202403262320
9000006506,1000006506,Correo Argentino,TRK-U1CV8K80QO,DELIVERED,2024-10-23 08:08:12,2024-10-28 08:08:12,202410230808,202410280808
9000006507,1000006507,Correo Argentino,TRK-XM5JBUBYZ6,DELIVERED,2025-02-21 15:40:25,2025-02-25 15:40:25,202502211540,202502251540
9000006508,1000006508,PICKUP,-1,DELIVERED,2025-07-16 07:07:58,2025-07-17 07:07:58,202507160707,202507170707
9000006509,1000006509,Correo Argentino,TRK-F0505JQA20,DELIVERED,2025-05-30 17:06:15,2025-06-02 17:06:15,202505301706,202506021706
9000006510,1000006510,PICKUP,-1,DELIVERED,2025-03-09 16:25:19,2025-03-10 16:25:19,202503091625,202503101625
9000006511,1000006511,PICKUP,-1,DELIVERED,2025-03-09 10:15:37,2025-03-10 10:15:37,202503091015,202503101015
9000006512,1000006512,Correo Argentino,TRK-SG40E33UYK,DELIVERED,2024-01-29 10:43:38,2024-02-03 10:43:38,202401291043,202402031043
9000006513,1000006513,PICKUP,-1,DELIVERED,2024-08-12 02:28:59,2024-08-13 02:28:59,202408120228,202408130228
9000006514,1000006514,PICKUP,-1,DELIVERED,2025-06-22 11:16:09,2025-06-23 11:16:09,202506221116,202506231116
9000006515,1000006515,Correo Argentino,TRK-64KTDZJPBL,SHIPPED,2025-02-27 12:34:03,2025-03-02 12:34:03,202502271234,202503021234
9000006516,1000006516,Correo Argentino,TRK-B938GQDL8T,DELIVERED,2024-04-03 16:40:32,2024-04-06 16:40:32,202404031640,202404061640
9000006517,1000006517,Correo Argentino,TRK-VKSSX878BG,DELIVERED,2025-07-09 18:43:29,2025-07-11 18:43:29,202507091843,202507111843
9000006518,1000006518,Correo Argentino,TRK-5RXQ3G0VTA,DELIVERED,2024-08-24 08:42:57,2024-08-28 08:42:57,202408240842,202408280842
9000006519,1000006519,Correo Argentino,TRK-87KJY6I6QO,SHIPPED,2025-07-15 03:35:58,2025-07-17 03:35:58,202507150335,202507170335
9000006520,1000006520,Correo Argentino,TRK-09Z6YEF9K5,DELIVERED,2024-05-18 16:48:55,2024-05-21 16:48:55,202405181648,202405211648
9000006521,1000006521,Correo Argentino,TRK-WXXG2T8TWH,DELIVERED,2024-10-11 04:21:28,2024-10-14 04:21:28,202410110421,202410140421
9000006522,1000006522,Correo Argentino,TRK-JM51M7E3SR,DELIVERED,2024-11-03 18:33:49,2024-11-10 18:33:49,202411031833,202411101833
9000006523,1000006523,Correo Argentino,TRK-Y3ZG0X0JDR,READY,2025-09-17 21:01:41,2025-09-21 21:01:41,202509172101,202509212101
9000006524,1000006524,PICKUP,-1,DELIVERED,2025-01-17 04:50:33,2025-01-18 04:50:33,202501170450,202501180450
9000006525,1000006525,Correo Argentino,TRK-YOUE9LOLUP,DELIVERED,2025-08-17 18:08:04,2025-08-19 18:08:04,202508171808,202508191808
9000006526,1000006526,Correo Argentino,TRK-4Y8MWFEGZY,DELIVERED,2024-10-13 16:21:11,2024-10-17 16:21:11,202410131621,202410171621
9000006527,1000006527,PICKUP,-1,DELIVERED,2025-09-21 19:07:15,2025-09-22 19:07:15,202509211907,202509221907
9000006528,1000006528,Correo Argentino,TRK-86GSWLAF0R,DELIVERED,2024-09-19 05:43:12,2024-09-22 05:43:12,202409190543,202409220543
9000006529,1000006529,Correo Argentino,TRK-NKP98TIDS7,DELIVERED,2024-09-16 23:14:49,2024-09-20 23:14:49,202409162314,202409202314
9000006530,1000006530,Correo Argentino,TRK-DNKYJRPC8W,DELIVERED,2024-12-09 00:56:25,2024-12-12 00:56:25,202412090056,202412120056
9000006531,1000006531,PICKUP,-1,CANCELLED,,,-1,-1
9000006532,1000006532,Correo Argentino,TRK-0CTT38H5LD,DELIVERED,2024-01-28 14:11:42,2024-02-04 14:11:42,202401281411,202402041411
9000006533,1000006533,Correo Argentino,TRK-69TJUZW2ST,DELIVERED,2024-02-05 09:22:11,2024-02-09 09:22:11,202402050922,202402090922
9000006534,1000006534,PICKUP,-1,CANCELLED,,,-1,-1
9000006535,1000006535,PICKUP,-1,DELIVERED,2025-01-12 16:38:06,2025-01-13 16:38:06,202501121638,202501131638
9000006536,1000006536,Correo Argentino,TRK-SCZVRKWDCQ,DELIVERED,2025-03-09 01:17:11,2025-03-13 01:17:11,202503090117,202503130117
9000006537,1000006537,PICKUP,-1,SHIPPED,2024-10-12 03:23:24,2024-10-13 03:23:24,202410120323,202410130323
9000006538,1000006538,PICKUP,-1,DELIVERED,2024-02-29 21:10:45,2024-03-01 21:10:45,202402292110,202403012110
9000006539,1000006539,Correo Argentino,TRK-J2TXJ9WBXF,DELIVERED,2025-01-11 04:40:09,2025-01-13 04:40:09,202501110440,202501130440
9000006540,1000006540,PICKUP,-1,SHIPPED,2024-08-27 05:14:38,2024-08-28 05:14:38,202408270514,202408280514
9000006541,1000006541,PICKUP,-1,CANCELLED,,,-1,-1
9000006542,1000006542,Correo Argentino,TRK-191HRA5WWY,SHIPPED,2025-02-10 11:06:05,2025-02-15 11:06:05,202502101106,202502151106
9000006543,1000006543,Correo Argentino,TRK-U3QRWZXWYE,DELIVERED,2025-07-19 15:41:28,2025-07-24 15:41:28,202507191541,202507241541
9000006544,1000006544,Correo Argentino,TRK-15ZOVAIL06,DELIVERED,2024-07-01 05:51:44,2024-07-03 05:51:44,202407010551,202407030551
9000006545,1000006545,Correo Argentino,TRK-C28AUS5IFO,SHIPPED,2025-01-19 17:19:48,2025-01-22 17:19:48,202501191719,202501221719
9000006546,1000006546,Correo Argentino,TRK-OEN4963US1,DELIVERED,2025-07-17 21:20:14,2025-07-19 21:20:14,202507172120,202507192120
9000006547,1000006547,Correo Argentino,TRK-8NTAFEGWFO,DELIVERED,2025-08-19 19:56:27,2025-08-22 19:56:27,202508191956,202508221956
9000006548,1000006548,Correo Argentino,TRK-CZXOTYRMLG,DELIVERED,2025-08-12 14:51:29,2025-08-14 14:51:29,202508121451,202508141451
9000006549,1000006549,Correo Argentino,TRK-7ZY36NFL22,DELIVERED,2024-02-22 11:31:29,2024-02-25 11:31:29,202402221131,202402251131
9000006550,1000006550,Correo Argentino,TRK-IR68QXVVOR,DELIVERED,2025-09-15 00:06:18,2025-09-18 00:06:18,202509150006,202509180006
9000006551,1000006551,Correo Argentino,TRK-DLK2KDXZMW,DELIVERED,2024-05-23 01:03:41,2024-05-28 01:03:41,202405230103,202405280103
9000006552,1000006552,PICKUP,-1,SHIPPED,2025-02-17 14:05:25,2025-02-18 14:05:25,202502171405,202502181405
9000006553,1000006553,Correo Argentino,TRK-XAYQW39OK5,READY,2024-04-25 06:39:32,2024-04-27 06:39:32,202404250639,202404270639
9000006554,1000006554,Correo Argentino,TRK-ZG72161GFR,DELIVERED,2024-12-27 14:05:48,2025-01-01 14:05:48,202412271405,202501011405
9000006555,1000006555,Correo Argentino,TRK-U6WL2READW,DELIVERED,2025-03-23 04:13:38,2025-03-27 04:13:38,202503230413,202503270413
9000006556,1000006556,Correo Argentino,TRK-6DW9TB5PLG,DELIVERED,2024-12-09 16:47:28,2024-12-12 16:47:28,202412091647,202412121647
9000006557,1000006557,PICKUP,-1,DELIVERED,2024-01-20 08:23:01,2024-01-21 08:23:01,202401200823,202401210823
9000006558,1000006558,PICKUP,-1,DELIVERED,2025-02-26 00:15:24,2025-02-27 00:15:24,202502260015,202502270015
9000006559,1000006559,PICKUP,-1,SHIPPED,2024-01-05 05:12:24,2024-01-06 05:12:24,202401050512,202401060512
9000006560,1000006560,Correo Argentino,TRK-10EP0XSLZM,DELIVERED,2024-12-23 00:55:53,2024-12-26 00:55:53,202412230055,202412260055
9000006561,1000006561,Correo Argentino,TRK-FVI1K9HFL1,SHIPPED,2025-06-11 12:51:59,2025-06-17 12:51:59,202506111251,202506171251
9000006562,1000006562,Correo Argentino,TRK-GVB96875WG,DELIVERED,2025-09-18 05:03:14,2025-09-22 05:03:14,202509180503,202509220503
9000006563,1000006563,PICKUP,-1,SHIPPED,2025-01-23 07:38:17,2025-01-24 07:38:17,202501230738,202501240738
9000006564,1000006564,Correo Argentino,-1,CANCELLED,,,-1,-1
9000006565,1000006565,Correo Argentino,TRK-RHMUUSQS2E,DELIVERED,2024-10-01 02:53:59,2024-10-05 02:53:59,202410010253,202410050253
9000006566,1000006566,Correo Argentino,-1,CANCELLED,,,-1,-1
9000006567,1000006567,Correo Argentino,TRK-IUNPKSNQKW,DELIVERED,2024-01-29 05:55:52,2024-02-01 05:55:52,202401290555,202402010555
9000006568,1000006568,Correo Argentino,TRK-KUAFSI0W1G,SHIPPED,2025-06-22 02:31:34,2025-06-26 02:31:34,202506220231,202506260231
9000006569,1000006569,PICKUP,-1,SHIPPED,2024-07-13 13:09:35,2024-07-14 13:09:35,202407131309,202407141309
9000006570,1000006570,Correo Argentino,TRK-ZOP7P77YLW,SHIPPED,2024-10-12 20:42:27,2024-10-16 20:42:27,202410122042,202410162042
9000006571,1000006571,PICKUP,-1,SHIPPED,2024-04-23 10:33:58,2024-04-24 10:33:58,202404231033,202404241033
9000006572,1000006572,PICKUP,-1,DELIVERED,2025-08-19 20:47:43,2025-08-20 20:47:43,202508192047,202508202047
9000006573,1000006573,Correo Argentino,TRK-YNWEC3PJQP,DELIVERED,2025-08-28 21:05:14,2025-08-31 21:05:14,202508282105,202508312105
9000006574,1000006574,Correo Argentino,-1,CANCELLED,,,-1,-1
9000006575,1000006575,PICKUP,-1,SHIPPED,2024-04-07 18:21:37,2024-04-08 18:21:37,202404071821,202404081821
9000006576,1000006576,Correo Argentino,TRK-R3LC4Z8E1L,DELIVERED,2024-02-12 09:30:03,2024-02-14 09:30:03,202402120930,202402140930
9000006577,1000006577,Correo Argentino,TRK-SYL8SG8O59,DELIVERED,2025-03-11 15:53:55,2025-03-18 15:53:55,202503111553,202503181553
9000006578,1000006578,PICKUP,-1,DELIVERED,2024-04-01 17:58:55,2024-04-02 17:58:55,202404011758,202404021758
9000006579,1000006579,Correo Argentino,TRK-Y5TJSA14E7,DELIVERED,2024-04-21 11:03:56,2024-04-24 11:03:56,202404211103,202404241103
9000006580,1000006580,Correo Argentino,TRK-BBNZH2LCPD,DELIVERED,2025-08-25 05:02:03,2025-08-27 05:02:03,202508250502,202508270502
9000006581,1000006581,PICKUP,-1,DELIVERED,2024-11-23 11:36:18,2024-11-24 11:36:18,202411231136,202411241136
9000006582,1000006582,PICKUP,-1,DELIVERED,2024-12-31 00:36:12,2025-01-01 00:36:12,202412310036,202501010036
9000006583,1000006583,PICKUP,-1,DELIVERED,2025-03-26 22:18:18,2025-03-27 22:18:18,202503262218,202503272218
9000006584,1000006584,Correo Argentino,TRK-1IP2RGMUPE,DELIVERED,2025-05-08 17:01:16,2025-05-11 17:01:16,202505081701,202505111701
9000006585,1000006585,Correo Argentino,-1,CANCELLED,,,-1,-1
9000006586,1000006586,Correo Argentino,TRK-AXX8HKKISS,DELIVERED,2025-07-25 03:51:15,2025-07-29 03:51:15,202507250351,202507290351
9000006587,1000006587,Correo Argentino,TRK-PGU0W3WLNE,DELIVERED,2024-11-13 09:50:11,2024-11-18 09:50:11,202411130950,202411180950
9000006588,1000006588,Correo Argentino,TRK-HUQM0YPRLD,DELIVERED,2025-01-25 21:46:49,2025-01-30 21:46:49,202501252146,202501302146
9000006589,1000006589,PICKUP,-1,DELIVERED,2024-06-13 03:58:20,2024-06-14 03:58:20,202406130358,202406140358
9000006590,1000006590,Correo Argentino,TRK-OHJXTI8FIE,DELIVERED,2024-07-11 05:33:16,2024-07-13 05:33:16,202407110533,202407130533
9000006591,1000006591,PICKUP,-1,CANCELLED,,,-1,-1
9000006592,1000006592,Correo Argentino,TRK-UIVRNK92BG,DELIVERED,2024-09-18 06:57:13,2024-09-22 06:57:13,202409180657,202409220657
9000006593,1000006593,PICKUP,-1,CANCELLED,,,-1,-1
9000006594,1000006594,PICKUP,-1,SHIPPED,2024-09-04 14:47:20,2024-09-05 14:47:20,202409041447,202409051447
9000006595,1000006595,Correo Argentino,TRK-CI4OQYTLBO,SHIPPED,2024-06-05 23:22:26,2024-06-10 23:22:26,202406052322,202406102322
9000006596,1000006596,Correo Argentino,TRK-N4JNUEWYAV,DELIVERED,2025-01-01 03:09:08,2025-01-06 03:09:08,202501010309,202501060309
9000006597,1000006597,PICKUP,-1,DELIVERED,2025-04-15 16:51:47,2025-04-16 16:51:47,202504151651,202504161651
9000006598,1000006598,PICKUP,-1,SHIPPED,2024-12-08 10:57:10,2024-12-09 10:57:10,202412081057,202412091057
9000006599,1000006599,Correo Argentino,TRK-JU63E4P4P9,DELIVERED,2025-04-10 11:19:42,2025-04-12 11:19:42,202504101119,202504121119
9000006600,1000006600,PICKUP,-1,DELIVERED,2024-04-03 01:13:07,2024-04-04 01:13:07,202404030113,202404040113
9000006601,1000006601,Correo Argentino,TRK-72AD8EKSQT,DELIVERED,2024-03-30 03:41:30,2024-04-01 03:41:30,202403300341,202404010341
9000006602,1000006602,PICKUP,-1,DELIVERED,2024-02-08 19:32:56,2024-02-09 19:32:56,202402081932,202402091932
9000006603,1000006603,Correo Argentino,TRK-2I4RA2FK59,DELIVERED,2024-09-20 10:20:41,2024-09-23 10:20:41,202409201020,202409231020
9000006604,1000006604,Correo Argentino,TRK-OOJWZDUZJ5,DELIVERED,2024-09-21 08:15:17,2024-09-24 08:15:17,202409210815,202409240815
9000006605,1000006605,Correo Argentino,TRK-16DGTDLMN9,DELIVERED,2024-06-06 15:41:52,2024-06-12 15:41:52,202406061541,202406121541
9000006606,1000006606,Correo Argentino,TRK-HFU7URU8UB,SHIPPED,2024-09-22 03:12:03,2024-09-24 03:12:03,202409220312,202409240312
9000006607,1000006607,Correo Argentino,TRK-987UTMEC48,DELIVERED,2025-09-04 19:50:51,2025-09-08 19:50:51,202509041950,202509081950
9000006608,1000006608,Correo Argentino,TRK-1B6BOEO6B3,DELIVERED,2025-04-18 15:23:10,2025-04-20 15:23:10,202504181523,202504201523
9000006609,1000006609,PICKUP,-1,DELIVERED,2024-11-14 17:32:59,2024-11-15 17:32:59,202411141732,202411151732
9000006610,1000006610,Correo Argentino,TRK-GEBE0AVJ5A,DELIVERED,2024-12-12 01:00:38,2024-12-17 01:00:38,202412120100,202412170100
9000006611,1000006611,Correo Argentino,TRK-Q5VO356FQ6,DELIVERED,2024-07-07 14:14:41,2024-07-09 14:14:41,202407071414,202407091414
9000006612,1000006612,Correo Argentino,TRK-C7U9K2EYYL,DELIVERED,2024-06-03 11:49:38,2024-06-08 11:49:38,202406031149,202406081149
9000006613,1000006613,Correo Argentino,TRK-7MZ8X4NYQ7,DELIVERED,2025-07-26 03:55:28,2025-08-01 03:55:28,202507260355,202508010355
9000006614,1000006614,PICKUP,-1,SHIPPED,2024-07-20 16:48:20,2024-07-21 16:48:20,202407201648,202407211648
9000006615,1000006615,Correo Argentino,-1,CANCELLED,,,-1,-1
9000006616,1000006616,PICKUP,-1,DELIVERED,2025-06-13 08:02:35,2025-06-14 08:02:35,202506130802,202506140802
9000006617,1000006617,PICKUP,-1,DELIVERED,2024-02-12 01:00:26,2024-02-13 01:00:26,202402120100,202402130100
9000006618,1000006618,PICKUP,-1,DELIVERED,2024-12-14 22:45:57,2024-12-15 22:45:57,202412142245,202412152245
9000006619,1000006619,PICKUP,-1,DELIVERED,2025-06-24 02:01:55,2025-06-25 02:01:55,202506240201,202506250201
9000006620,1000006620,Correo Argentino,TRK-FHHA2CWHRI,SHIPPED,2025-05-02 17:59:23,2025-05-06 17:59:23,202505021759,202505061759
9000006621,1000006621,PICKUP,-1,SHIPPED,2024-05-17 17:04:58,2024-05-18 17:04:58,202405171704,202405181704
9000006622,1000006622,PICKUP,-1,CANCELLED,,,-1,-1
9000006623,1000006623,PICKUP,-1,SHIPPED,2025-08-10 08:55:08,2025-08-11 08:55:08,202508100855,202508110855
9000006624,1000006624,Correo Argentino,TRK-254PTZZV8C,DELIVERED,2024-12-21 05:20:24,2024-12-24 05:20:24,202412210520,202412240520
9000006625,1000006625,Correo Argentino,TRK-WDNPSE97FF,SHIPPED,2025-08-13 01:21:01,2025-08-18 01:21:01,202508130121,202508180121
9000006626,1000006626,PICKUP,-1,DELIVERED,2024-01-14 04:37:14,2024-01-15 04:37:14,202401140437,202401150437
9000006627,1000006627,PICKUP,-1,DELIVERED,2025-03-14 21:10:32,2025-03-15 21:10:32,202503142110,202503152110
9000006628,1000006628,Correo Argentino,TRK-AAFN2Y8KB2,DELIVERED,2024-02-29 13:10:13,2024-03-02 13:10:13,202402291310,202403021310
9000006629,1000006629,Correo Argentino,-1,CANCELLED,,,-1,-1
9000006630,1000006630,Correo Argentino,TRK-14VXEVC66L,DELIVERED,2024-03-14 17:08:50,2024-03-18 17:08:50,202403141708,202403181708
9000006631,1000006631,Correo Argentino,TRK-5L4LLEUJ15,SHIPPED,2024-07-08 05:07:34,2024-07-11 05:07:34,202407080507,202407110507
9000006632,1000006632,PICKUP,-1,SHIPPED,2025-09-11 14:48:49,2025-09-12 14:48:49,202509111448,202509121448
9000006633,1000006633,PICKUP,-1,DELIVERED,2024-09-14 23:15:04,2024-09-15 23:15:04,202409142315,202409152315
9000006634,1000006634,Correo Argentino,TRK-EFCF5P8H0Y,DELIVERED,2025-02-06 06:49:53,2025-02-11 06:49:53,202502060649,202502110649
9000006635,1000006635,Correo Argentino,TRK-RYRSJBYJXN,DELIVERED,2025-09-17 20:04:49,2025-09-19 20:04:49,202509172004,202509192004
9000006636,1000006636,Correo Argentino,TRK-9NQNW8XZDA,DELIVERED,2025-03-04 20:47:27,2025-03-07 20:47:27,202503042047,202503072047
9000006637,1000006637,Correo Argentino,TRK-QYOTPGOCT7,DELIVERED,2025-01-04 19:21:20,2025-01-08 19:21:20,202501041921,202501081921
9000006638,1000006638,Correo Argentino,TRK-L599S9QCK3,DELIVERED,2025-05-07 09:03:34,2025-05-12 09:03:34,202505070903,202505120903
9000006639,1000006639,Correo Argentino,-1,CANCELLED,,,-1,-1
9000006640,1000006640,Correo Argentino,TRK-F5G334OP7H,DELIVERED,2024-12-25 18:15:26,2024-12-28 18:15:26,202412251815,202412281815
9000006641,1000006641,Correo Argentino,TRK-IBCS7IB36Q,DELIVERED,2024-01-29 05:24:46,2024-02-01 05:24:46,202401290524,202402010524
9000006642,1000006642,Correo Argentino,TRK-7MH2089GJV,DELIVERED,2025-07-31 23:48:49,2025-08-02 23:48:49,202507312348,202508022348
9000006643,1000006643,Correo Argentino,TRK-5U892IWRCU,DELIVERED,2025-08-01 20:56:31,2025-08-03 20:56:31,202508012056,202508032056
9000006644,1000006644,Correo Argentino,TRK-ZAFUULI79X,SHIPPED,2025-09-02 01:07:08,2025-09-05 01:07:08,202509020107,202509050107
9000006645,1000006645,Correo Argentino,TRK-OW8ERKF6Z3,DELIVERED,2024-11-20 22:40:21,2024-11-25 22:40:21,202411202240,202411252240
