order_id,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,order_date_int
1000005656,1359,1,-1.0,2024-11-15 17:42:00,-1.0,2878,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,202411151742
1000005657,685,2,2.0,2024-10-08 03:12:00,2.0,2,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,202410080312
1000005658,1370,2,4.0,2025-03-15 18:10:00,4.0,4,FULFILLED,ARS,72900.0,15309.0,0.0,88209.0,202503151810
1000005659,350,2,2.0,2024-10-24 08:42:00,2.0,2,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6,202410240842
1000005660,1135,1,-1.0,2024-02-23 00:48:00,-1.0,4177,FULFILLED,ARS,64350.0,13513.5,900.0,78763.5,202402230048
1000005661,17,1,-1.0,2025-07-09 12:00:00,-1.0,1589,REFUNDED,ARS,42150.0,8851.5,1200.0,52201.5,202507091200
1000005662,208,2,3.0,2025-03-04 00:07:00,3.0,3,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,202503040007
1000005663,511,2,4.0,2025-05-21 00:36:00,4.0,4,FULFILLED,ARS,71460.0,15006.6,0.0,86466.6,202505210036
1000005664,951,1,-1.0,2024-04-05 19:07:00,-1.0,2372,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5,202404051907
1000005665,43,1,-1.0,2024-01-30 06:10:00,-1.0,3559,CREATED,ARS,34560.0,7257.6,1500.0,43317.6,202401300610
1000005666,1435,1,-1.0,2024-07-20 03:31:00,-1.0,3189,FULFILLED,ARS,29700.0,6237.0,1500.0,37437.0,202407200331
1000005667,748,2,2.0,2025-04-05 15:53:00,2.0,2,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0,202504051553
1000005668,542,1,-1.0,2025-09-05 11:02:00,-1.0,3191,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,202509051102
1000005669,430,1,-1.0,2025-03-22 15:39:00,-1.0,1797,PAID,ARS,71250.0,14962.5,1500.0,87712.5,202503221539
1000005670,7,2,4.0,2025-01-24 06:04:00,4.0,4,CANCELLED,ARS,43800.0,9198.0,0.0,52998.0,202501240604
1000005671,1447,1,-1.0,2025-01-24 09:37:00,-1.0,3842,CREATED,ARS,25872.0,5433.12,900.0,32205.12,202501240937
1000005672,426,2,2.0,2025-03-22 04:35:00,2.0,2,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,202503220435
1000005673,1248,2,3.0,2024-03-22 20:03:00,3.0,3,PAID,ARS,23520.0,4939.2,0.0,28459.2,202403222003
1000005674,246,1,-1.0,2025-02-06 09:00:00,-1.0,1412,REFUNDED,ARS,42750.0,8977.5,0.0,51727.5,202502060900
1000005675,665,1,-1.0,2024-03-31 05:55:00,-1.0,1394,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0,202403310555
1000005676,337,2,1.0,2025-06-17 08:05:00,1.0,1,PAID,ARS,40500.0,8505.0,0.0,49005.0,202506170805
1000005677,602,1,-1.0,2024-06-03 03:04:00,-1.0,2850,PAID,ARS,66870.0,14042.7,0.0,80912.7,202406030304
1000005678,118,1,-1.0,2025-06-06 16:27:00,-1.0,1676,FULFILLED,ARS,56100.0,11781.0,0.0,67881.0,202506061627
1000005679,119,2,3.0,2025-05-24 18:38:00,3.0,3,FULFILLED,ARS,57750.0,12127.5,0.0,69877.5,202505241838
1000005680,996,1,-1.0,2025-03-19 15:21:00,-1.0,3843,FULFILLED,ARS,22680.0,4762.8,1500.0,28942.8,202503191521
1000005681,143,2,4.0,2025-08-16 11:34:00,4.0,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,202508161134
1000005682,191,1,-1.0,2024-11-23 09:16:00,-1.0,2446,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,202411230916
1000005683,616,1,-1.0,2024-11-02 02:13:00,-1.0,3734,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0,202411020213
1000005684,758,2,1.0,2024-05-31 12:41:00,1.0,1,FULFILLED,ARS,39900.0,8379.0,0.0,48279.0,202405311241
1000005685,605,1,-1.0,2024-11-26 19:28:00,-1.0,1596,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0,202411261928
1000005686,1038,1,-1.0,2024-01-08 19:18:00,-1.0,2327,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,202401081918
1000005687,754,1,-1.0,2024-07-31 22:25:00,-1.0,3601,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2,202407312225
1000005688,273,1,-1.0,2024-05-15 16:12:00,-1.0,3820,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0,202405151612
1000005689,466,2,1.0,2024-07-31 02:32:00,1.0,1,FULFILLED,ARS,39660.0,8328.6,0.0,47988.6,202407310232
1000005690,1246,2,1.0,2025-07-16 17:51:00,1.0,1,CREATED,ARS,22800.0,4788.0,0.0,27588.0,202507161751
1000005691,706,2,4.0,2025-01-11 20:43:00,4.0,4,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75,202501112043
1000005692,1196,1,-1.0,2025-08-19 03:19:00,-1.0,1327,CANCELLED,ARS,11400.0,2394.0,0.0,13794.0,202508190319
1000005693,1375,1,-1.0,2024-07-21 15:36:00,-1.0,2535,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,202407211536
1000005694,6,2,3.0,2024-05-12 12:23:00,3.0,3,FULFILLED,ARS,60270.0,12656.7,0.0,72926.7,202405121223
1000005695,729,2,4.0,2024-02-19 13:06:00,4.0,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,202402191306
1000005696,1222,2,1.0,2024-10-12 13:19:00,1.0,1,REFUNDED,ARS,53400.0,11214.0,0.0,64614.0,202410121319
1000005697,1493,1,-1.0,2024-11-08 07:11:00,-1.0,3126,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0,202411080711
1000005698,166,1,-1.0,2025-02-11 12:15:00,-1.0,4096,FULFILLED,ARS,12348.0,2593.08,900.0,15841.08,202502111215
1000005699,1056,1,-1.0,2025-05-25 02:17:00,-1.0,2287,FULFILLED,ARS,26400.0,5544.0,1200.0,33144.0,202505250217
1000005700,1278,1,-1.0,2024-08-02 10:34:00,-1.0,1085,CANCELLED,ARS,48420.0,10168.2,1200.0,59788.2,202408021034
1000005701,681,2,4.0,2025-01-17 15:17:00,4.0,4,REFUNDED,ARS,37800.0,7938.0,0.0,45738.0,202501171517
1000005702,1042,2,2.0,2024-01-01 16:42:00,2.0,2,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0,202401011642
1000005703,1013,1,-1.0,2024-06-09 00:40:00,-1.0,3389,PAID,ARS,10260.0,2154.6,900.0,13314.6,202406090040
1000005704,1392,2,2.0,2024-10-11 07:08:00,2.0,2,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6,202410110708
1000005705,175,2,2.0,2024-11-15 05:05:00,2.0,2,FULFILLED,ARS,64680.0,13582.8,0.0,78262.8,202411150505
1000005706,1434,1,-1.0,2024-08-17 11:39:00,-1.0,3985,FULFILLED,ARS,43200.0,9072.0,900.0,53172.0,202408171139
1000005707,795,2,4.0,2025-07-19 17:39:00,4.0,4,CANCELLED,ARS,57600.0,12096.0,0.0,69696.0,202507191739
1000005708,919,1,-1.0,2025-03-18 04:17:00,-1.0,3097,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0,202503180417
1000005709,297,1,-1.0,2024-03-01 12:40:00,-1.0,3750,CANCELLED,ARS,21168.0,4445.28,1200.0,26813.28,202403011240
1000005710,530,1,-1.0,2025-06-27 11:58:00,-1.0,2203,PAID,ARS,19440.0,4082.4,1200.0,24722.4,202506271158
1000005711,608,2,2.0,2024-12-06 22:31:00,2.0,2,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,202412062231
1000005712,574,1,-1.0,2024-07-11 02:53:00,-1.0,4181,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,202407110253
1000005713,781,1,-1.0,2025-02-06 03:48:00,-1.0,3150,FULFILLED,ARS,41160.0,8643.6,1200.0,51003.6,202502060348
1000005714,1019,1,-1.0,2025-05-02 05:41:00,-1.0,4080,FULFILLED,ARS,31752.0,6667.92,900.0,39319.92,202505020541
1000005715,956,1,-1.0,2024-04-07 12:35:00,-1.0,1751,CREATED,ARS,35640.0,7484.4,0.0,43124.4,202404071235
1000005716,1306,2,3.0,2024-01-10 20:45:00,3.0,3,FULFILLED,ARS,69222.0,14536.62,0.0,83758.62,202401102045
1000005717,1382,2,4.0,2025-08-26 01:13:00,4.0,4,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5,202508260113
1000005718,763,1,-1.0,2025-05-26 12:56:00,-1.0,1577,CREATED,ARS,27000.0,5670.0,900.0,33570.0,202505261256
1000005719,1090,1,-1.0,2025-09-19 12:33:00,-1.0,1655,CREATED,ARS,27000.0,5670.0,1200.0,33870.0,202509191233
1000005720,743,2,2.0,2024-12-06 02:24:00,2.0,2,FULFILLED,ARS,46740.0,9815.4,0.0,56555.4,202412060224
1000005721,319,2,1.0,2025-09-09 22:29:00,1.0,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,202509092229
1000005722,782,1,-1.0,2024-11-13 22:31:00,-1.0,3570,FULFILLED,ARS,32520.0,6829.2,0.0,39349.2,202411132231
1000005723,799,2,2.0,2024-09-16 15:14:00,2.0,2,FULFILLED,ARS,25080.0,5266.8,0.0,30346.8,202409161514
1000005724,870,2,4.0,2024-07-16 08:56:00,4.0,4,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,202407160856
1000005725,794,1,-1.0,2024-11-21 10:17:00,-1.0,3658,REFUNDED,ARS,23520.0,4939.2,1200.0,29659.2,202411211017
1000005726,1244,1,-1.0,2024-04-28 19:35:00,-1.0,2734,CANCELLED,ARS,36000.0,7560.0,900.0,44460.0,202404281935
1000005727,75,1,-1.0,2024-01-06 20:36:00,-1.0,2057,FULFILLED,ARS,34440.0,7232.4,1500.0,43172.4,202401062036
1000005728,576,1,-1.0,2024-03-10 11:21:00,-1.0,2089,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,202403101121
1000005729,1326,1,-1.0,2024-08-31 20:39:00,-1.0,3887,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,202408312039
1000005730,731,1,-1.0,2024-12-06 23:43:00,-1.0,1329,FULFILLED,ARS,30780.0,6463.8,900.0,38143.8,202412062343
1000005731,1387,2,3.0,2024-05-10 11:46:00,3.0,3,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,202405101146
1000005732,1112,1,-1.0,2024-03-25 16:01:00,-1.0,3144,CANCELLED,ARS,14250.0,2992.5,1200.0,18442.5,202403251601
1000005733,13,1,-1.0,2024-01-10 10:40:00,-1.0,1717,CANCELLED,ARS,37044.0,7779.24,1500.0,46323.24,202401101040
1000005734,297,1,-1.0,2024-08-03 13:59:00,-1.0,1954,FULFILLED,ARS,38550.0,8095.5,1200.0,47845.5,202408031359
1000005735,974,2,3.0,2024-02-23 02:49:00,3.0,3,PAID,ARS,32400.0,6804.0,0.0,39204.0,202402230249
1000005736,1387,2,2.0,2024-08-15 10:58:00,2.0,2,FULFILLED,ARS,25872.0,5433.12,0.0,31305.12,202408151058
1000005737,39,1,-1.0,2025-04-06 03:48:00,-1.0,2524,FULFILLED,ARS,62700.0,13167.0,1500.0,77367.0,202504060348
1000005738,192,1,-1.0,2024-08-16 10:01:00,-1.0,2860,FULFILLED,ARS,28950.0,6079.5,900.0,35929.5,202408161001
1000005739,541,1,-1.0,2025-07-19 20:13:00,-1.0,2004,REFUNDED,ARS,11400.0,2394.0,900.0,14694.0,202507192013
1000005740,1297,1,-1.0,2025-08-31 23:46:00,-1.0,1720,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0,202508312346
1000005741,1389,1,-1.0,2025-01-05 23:47:00,-1.0,1784,FULFILLED,ARS,38100.0,8001.0,1500.0,47601.0,202501052347
1000005742,1462,1,-1.0,2025-08-06 14:40:00,-1.0,4057,FULFILLED,ARS,15435.0,3241.35,1500.0,20176.35,202508061440
1000005743,1406,1,-1.0,2025-01-05 06:17:00,-1.0,2638,CANCELLED,ARS,32340.0,6791.4,900.0,40031.4,202501050617
1000005744,1060,2,1.0,2024-12-05 03:40:00,1.0,1,FULFILLED,ARS,26550.0,5575.5,0.0,32125.5,202412050340
1000005745,973,2,3.0,2024-09-01 04:42:00,3.0,3,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,202409010442
1000005746,523,1,-1.0,2024-08-11 18:04:00,-1.0,3200,REFUNDED,ARS,22800.0,4788.0,900.0,28488.0,202408111804
1000005747,1079,2,2.0,2024-07-10 22:18:00,2.0,2,FULFILLED,ARS,60408.0,12685.68,0.0,73093.68,202407102218
1000005748,451,1,-1.0,2025-05-25 12:03:00,-1.0,3700,PAID,ARS,89445.0,18783.45,900.0,109128.45,202505251203
1000005749,210,1,-1.0,2024-03-22 14:17:00,-1.0,3120,FULFILLED,ARS,26460.0,5556.6,1500.0,33516.6,202403221417
1000005750,273,1,-1.0,2024-11-11 20:52:00,-1.0,1528,PAID,ARS,21600.0,4536.0,1200.0,27336.0,202411112052
1000005751,194,1,-1.0,2024-06-09 18:57:00,-1.0,2151,CANCELLED,ARS,14250.0,2992.5,0.0,17242.5,202406091857
1000005752,825,1,-1.0,2024-09-12 12:26:00,-1.0,2188,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4,202409121226
1000005753,1358,2,1.0,2025-04-05 08:50:00,1.0,1,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6,202504050850
1000005754,967,1,-1.0,2025-03-07 13:46:00,-1.0,1731,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4,202503071346
1000005755,1377,1,-1.0,2024-08-08 11:59:00,-1.0,2191,FULFILLED,ARS,72000.0,15120.0,0.0,87120.0,202408081159
1000005756,573,2,4.0,2024-04-05 13:46:00,4.0,4,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,202404051346
1000005757,1148,2,1.0,2024-05-25 20:49:00,1.0,1,FULFILLED,ARS,36300.0,7623.0,0.0,43923.0,202405252049
1000005758,1274,2,4.0,2025-06-26 21:03:00,4.0,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,202506262103
1000005759,147,2,4.0,2024-07-01 01:46:00,4.0,4,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7,202407010146
1000005760,1119,2,1.0,2024-02-24 10:46:00,1.0,1,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6,202402241046
1000005761,958,1,-1.0,2024-12-11 18:46:00,-1.0,1975,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0,202412111846
1000005762,1006,2,4.0,2025-01-05 04:23:00,4.0,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,202501050423
1000005763,752,1,-1.0,2025-04-05 14:25:00,-1.0,3173,FULFILLED,ARS,34668.0,7280.28,1200.0,43148.28,202504051425
1000005764,689,1,-1.0,2025-07-24 00:21:00,-1.0,3111,PAID,ARS,32400.0,6804.0,0.0,39204.0,202507240021
1000005765,931,2,1.0,2024-11-24 13:29:00,1.0,1,FULFILLED,ARS,42240.0,8870.4,0.0,51110.4,202411241329
1000005766,853,1,-1.0,2024-06-07 07:25:00,-1.0,3292,PAID,ARS,36000.0,7560.0,1200.0,44760.0,202406070725
1000005767,1451,1,-1.0,2025-09-02 18:21:00,-1.0,2141,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,202509021821
1000005768,1045,1,-1.0,2025-03-26 20:59:00,-1.0,1527,PAID,ARS,44550.0,9355.5,1200.0,55105.5,202503262059
1000005769,349,1,-1.0,2024-01-01 18:20:00,-1.0,2071,REFUNDED,ARS,14700.0,3087.0,1200.0,18987.0,202401011820
1000005770,855,1,-1.0,2024-10-26 05:14:00,-1.0,2321,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0,202410260514
1000005771,381,1,-1.0,2024-01-16 08:24:00,-1.0,2929,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0,202401160824
1000005772,1336,1,-1.0,2025-09-05 15:58:00,-1.0,2624,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0,202509051558
1000005773,209,1,-1.0,2025-02-09 15:21:00,-1.0,2173,PAID,ARS,32400.0,6804.0,1500.0,40704.0,202502091521
1000005774,233,1,-1.0,2024-11-22 10:26:00,-1.0,3184,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0,202411221026
1000005775,398,2,1.0,2025-07-18 18:30:00,1.0,1,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6,202507181830
1000005776,154,2,3.0,2024-10-04 16:39:00,3.0,3,CREATED,ARS,23520.0,4939.2,0.0,28459.2,202410041639
1000005777,136,1,-1.0,2025-04-03 11:55:00,-1.0,1158,FULFILLED,ARS,40200.0,8442.0,0.0,48642.0,202504031155
1000005778,149,2,4.0,2025-08-10 02:18:00,4.0,4,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,202508100218
1000005779,649,2,3.0,2024-04-27 09:42:00,3.0,3,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0,202404270942
1000005780,680,1,-1.0,2025-09-18 17:09:00,-1.0,1327,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,202509181709
1000005781,98,1,-1.0,2024-07-01 17:52:00,-1.0,4020,PAID,ARS,15750.0,3307.5,1500.0,20557.5,202407011752
1000005782,142,2,4.0,2024-10-19 08:47:00,4.0,4,FULFILLED,ARS,27570.0,5789.7,0.0,33359.7,202410190847
1000005783,864,2,1.0,2024-06-01 04:23:00,1.0,1,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0,202406010423
1000005784,953,1,-1.0,2025-01-16 17:18:00,-1.0,2520,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0,202501161718
1000005785,1355,1,-1.0,2024-09-28 18:06:00,-1.0,2467,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0,202409281806
1000005786,610,1,-1.0,2024-05-05 00:46:00,-1.0,1019,PAID,ARS,11760.0,2469.6,1200.0,15429.6,202405050046
1000005787,536,2,3.0,2025-01-21 05:25:00,3.0,3,PAID,ARS,11400.0,2394.0,0.0,13794.0,202501210525
1000005788,361,1,-1.0,2025-04-07 18:14:00,-1.0,2874,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,202504071814
1000005789,1339,1,-1.0,2024-01-17 18:27:00,-1.0,3196,FULFILLED,ARS,62400.0,13104.0,900.0,76404.0,202401171827
1000005790,765,1,-1.0,2025-06-07 13:41:00,-1.0,1376,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6,202506071341
1000005791,612,2,2.0,2024-08-10 01:47:00,2.0,2,REFUNDED,ARS,12348.0,2593.08,0.0,14941.08,202408100147
1000005792,1078,1,-1.0,2025-09-12 15:07:00,-1.0,1255,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0,202509121507
1000005793,1469,1,-1.0,2025-04-01 21:56:00,-1.0,3163,PAID,ARS,74025.0,15545.25,1200.0,90770.25,202504012156
1000005794,849,2,2.0,2025-06-02 08:51:00,2.0,2,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,202506020851
1000005795,222,1,-1.0,2025-08-07 22:21:00,-1.0,2874,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0,202508072221
1000005796,972,1,-1.0,2024-09-10 12:35:00,-1.0,3871,PAID,ARS,27000.0,5670.0,1200.0,33870.0,202409101235
1000005797,332,1,-1.0,2024-01-25 15:14:00,-1.0,2591,FULFILLED,ARS,36096.0,7580.16,900.0,44576.16,202401251514
1000005798,1333,1,-1.0,2024-07-14 00:12:00,-1.0,3709,FULFILLED,ARS,38475.0,8079.75,1200.0,47754.75,202407140012
1000005799,1209,1,-1.0,2024-08-09 14:03:00,-1.0,1873,PAID,ARS,32400.0,6804.0,1500.0,40704.0,202408091403
1000005800,254,1,-1.0,2024-02-01 02:11:00,-1.0,3170,FULFILLED,ARS,37044.0,7779.24,1200.0,46023.24,202402010211
1000005801,783,2,3.0,2025-07-06 12:14:00,3.0,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,202507061214
1000005802,203,2,1.0,2025-08-20 02:31:00,1.0,1,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,202508200231
1000005803,570,1,-1.0,2024-03-29 06:42:00,-1.0,3312,FULFILLED,ARS,90000.0,18900.0,900.0,109800.0,202403290642
1000005804,1317,1,-1.0,2024-05-27 16:00:00,-1.0,4021,FULFILLED,ARS,14700.0,3087.0,900.0,18687.0,202405271600
1000005805,664,2,1.0,2024-09-03 19:57:00,1.0,1,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,202409031957
1000005806,849,1,-1.0,2025-04-19 05:51:00,-1.0,2294,REFUNDED,ARS,10584.0,2222.64,900.0,13706.64,202504190551
1000005807,1032,1,-1.0,2025-05-20 05:31:00,-1.0,3780,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4,202505200531
1000005808,532,1,-1.0,2024-11-05 23:43:00,-1.0,1433,PAID,ARS,28500.0,5985.0,1200.0,35685.0,202411052343
1000005809,569,1,-1.0,2024-08-12 11:36:00,-1.0,3809,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0,202408121136
1000005810,685,1,-1.0,2024-03-28 03:35:00,-1.0,3652,FULFILLED,ARS,31920.0,6703.2,900.0,39523.2,202403280335
1000005811,1136,1,-1.0,2024-02-19 01:12:00,-1.0,3032,CANCELLED,ARS,44550.0,9355.5,900.0,54805.5,202402190112
1000005812,206,1,-1.0,2024-06-07 16:16:00,-1.0,3746,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0,202406071616
1000005813,900,1,-1.0,2024-11-10 03:34:00,-1.0,2508,REFUNDED,ARS,60360.0,12675.6,0.0,73035.6,202411100334
1000005814,1485,1,-1.0,2025-06-13 12:39:00,-1.0,1287,FULFILLED,ARS,58500.0,12285.0,1200.0,71985.0,202506131239
1000005815,1360,1,-1.0,2025-03-15 02:25:00,-1.0,2043,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,202503150225
1000005816,649,2,2.0,2025-06-12 08:16:00,2.0,2,PAID,ARS,34200.0,7182.0,0.0,41382.0,202506120816
1000005817,182,2,1.0,2025-03-29 20:17:00,1.0,1,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0,202503292017
1000005818,1282,1,-1.0,2024-12-02 15:15:00,-1.0,2100,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4,202412021515
1000005819,1280,1,-1.0,2024-11-27 10:32:00,-1.0,2561,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0,202411271032
1000005820,444,1,-1.0,2025-07-16 08:36:00,-1.0,2225,FULFILLED,ARS,26250.0,5512.5,1200.0,32962.5,202507160836
1000005821,467,1,-1.0,2024-03-21 17:16:00,-1.0,3108,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,202403211716
1000005822,1033,1,-1.0,2024-10-25 06:29:00,-1.0,3377,FULFILLED,ARS,23148.0,4861.08,900.0,28909.08,202410250629
1000005823,502,1,-1.0,2024-03-24 19:00:00,-1.0,2989,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,202403241900
1000005824,1167,1,-1.0,2025-07-30 13:13:00,-1.0,3239,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,202507301313
1000005825,818,2,2.0,2024-11-17 16:04:00,2.0,2,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,202411171604
1000005826,468,1,-1.0,2025-02-10 23:45:00,-1.0,1760,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5,202502102345
1000005827,1151,1,-1.0,2025-04-15 15:05:00,-1.0,1191,PAID,ARS,44100.0,9261.0,1200.0,54561.0,202504151505
1000005828,418,1,-1.0,2025-04-14 22:58:00,-1.0,1904,PAID,ARS,36000.0,7560.0,900.0,44460.0,202504142258
1000005829,661,2,3.0,2024-03-08 03:00:00,3.0,3,CREATED,ARS,10260.0,2154.6,0.0,12414.6,202403080300
1000005830,477,2,2.0,2024-07-17 14:03:00,2.0,2,FULFILLED,ARS,49980.0,10495.8,0.0,60475.8,202407171403
1000005831,1236,1,-1.0,2024-04-09 13:00:00,-1.0,2807,FULFILLED,ARS,24696.0,5186.16,900.0,30782.16,202404091300
1000005832,1257,1,-1.0,2024-03-12 11:35:00,-1.0,1708,FULFILLED,ARS,42552.0,8935.92,1200.0,52687.92,202403121135
1000005833,436,1,-1.0,2024-09-11 20:57:00,-1.0,1905,FULFILLED,ARS,25080.0,5266.8,1200.0,31546.8,202409112057
1000005834,1206,1,-1.0,2024-07-23 07:06:00,-1.0,1288,FULFILLED,ARS,13200.0,2772.0,0.0,15972.0,202407230706
1000005835,249,1,-1.0,2024-03-25 08:42:00,-1.0,3460,FULFILLED,ARS,41925.0,8804.25,1200.0,51929.25,202403250842
1000005836,954,1,-1.0,2025-09-15 16:29:00,-1.0,3881,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,202509151629
1000005837,391,2,3.0,2024-11-14 03:10:00,3.0,3,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,202411140310
1000005838,462,2,4.0,2025-04-16 15:36:00,4.0,4,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,202504161536
1000005839,279,2,3.0,2025-02-23 00:13:00,3.0,3,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,202502230013
1000005840,1269,1,-1.0,2025-08-30 23:00:00,-1.0,1285,PAID,ARS,36000.0,7560.0,0.0,43560.0,202508302300
1000005841,1240,2,4.0,2025-08-24 12:54:00,4.0,4,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5,202508241254
1000005842,362,2,4.0,2024-07-25 02:55:00,4.0,4,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,202407250255
1000005843,1120,2,4.0,2025-05-22 15:38:00,4.0,4,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,202505221538
1000005844,347,1,-1.0,2025-02-02 15:22:00,-1.0,2623,PAID,ARS,44100.0,9261.0,900.0,54261.0,202502021522
1000005845,1222,1,-1.0,2024-07-17 20:27:00,-1.0,1865,PAID,ARS,56880.0,11944.8,1200.0,70024.8,202407172027
1000005846,379,1,-1.0,2024-05-06 06:10:00,-1.0,1323,PAID,ARS,10800.0,2268.0,0.0,13068.0,202405060610
1000005847,1002,2,3.0,2024-10-30 17:22:00,3.0,3,FULFILLED,ARS,66780.0,14023.8,0.0,80803.8,202410301722
1000005848,1194,2,4.0,2025-04-01 06:29:00,4.0,4,CANCELLED,ARS,44670.0,9380.7,0.0,54050.7,202504010629
1000005849,302,2,3.0,2024-04-16 19:51:00,3.0,3,FULFILLED,ARS,51435.0,10801.35,0.0,62236.35,202404161951
1000005850,418,2,4.0,2025-08-31 14:26:00,4.0,4,FULFILLED,ARS,62280.0,13078.8,0.0,75358.8,202508311426
1000005851,322,1,-1.0,2024-08-19 22:31:00,-1.0,1713,FULFILLED,ARS,33000.0,6930.0,900.0,40830.0,202408192231
1000005852,590,2,2.0,2024-04-25 08:20:00,2.0,2,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,202404250820
1000005853,1444,1,-1.0,2025-05-07 20:50:00,-1.0,1450,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2,202505072050
1000005854,1135,1,-1.0,2025-09-19 06:26:00,-1.0,2412,FULFILLED,ARS,72018.0,15123.78,1200.0,88341.78,202509190626
1000005855,1163,1,-1.0,2025-08-26 18:08:00,-1.0,2159,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8,202508261808
1000005856,591,1,-1.0,2025-01-15 10:23:00,-1.0,2591,FULFILLED,ARS,49920.0,10483.2,900.0,61303.2,202501151023
